"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,42
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,45
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,50
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,55
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,60
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,65
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,70
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,75
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,80
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,85
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,90
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,95
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,98
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,99
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,100
