_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license
10.3389/fdpys.2024.1441395.s001,figshare,Data_Sheet_1_Children's cognitive reflection predicts successful interpretations of covariation data.pdf,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Children_s_cognitive_reflection_predicts_successful_interpretations_of_covariation_data_pdf/27086083,10.3389/fdpys.2024.1441395.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/usajin,dataverse,Role of Movement Repertoire as a Cognitive System for Optimal Performance in Olympic Bouldering,https://doi.org/10.7910/DVN/USAJIN,10.7910/dvn/usajin,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/amw6u/,osf,Self-prioritization in non-spatial working memory,https://osf.io/amw6u/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.3389/fpsyt.2024.1459082.s001,figshare,DataSheet1_Dynamics of following and leading: association of movement synchrony and depression severity.zip,https://frontiersin.figshare.com/articles/dataset/DataSheet1_Dynamics_of_following_and_leading_association_of_movement_synchrony_and_depression_severity_zip/27042865,10.3389/fpsyt.2024.1459082.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/ufs1v4,dataverse,"Indian Personality, Education, and Administration Research: Hopi Study, 1942-1944",https://doi.org/10.7910/DVN/UFS1V4,10.7910/dvn/ufs1v4,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/7nw3si,dataverse,Validity argument of L2 writing assessment: a cognitive pause perspective,https://doi.org/10.7910/DVN/7NW3SI,10.7910/dvn/7nw3si,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/lw4b9n,dataverse,Replication Data for: Emotional Intelligence and University Students' Happiness: The Mediating Role of Basic Psychological Needs Satisfaction,https://doi.org/10.7910/DVN/LW4B9N,10.7910/dvn/lw4b9n,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.26940628.v1,figshare,Data for <b>Academic Cheating and its relationship to Dark Personality and Moral Disengagement.</b>,https://figshare.com/articles/dataset/Data_for_b_Academic_Cheating_and_its_relationship_to_Dark_Personality_and_Moral_Disengagement_b_/26940628,10.6084/m9.figshare.26940628.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.3389/fpsyg.2024.1422896.s001,figshare,Table_1_Low literacy skills in adults can be largely explained by basic linguistic and domain-general predictors.pdf,https://frontiersin.figshare.com/articles/dataset/Table_1_Low_literacy_skills_in_adults_can_be_largely_explained_by_basic_linguistic_and_domain-general_predictors_pdf/26933680,10.3389/fpsyg.2024.1422896.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
,figshare,Table1_One-week inpatient cognitive behavioral therapy for insomnia: a retrospective study.docx,https://frontiersin.figshare.com/articles/dataset/Table1_One-week_inpatient_cognitive_behavioral_therapy_for_insomnia_a_retrospective_study_docx/26839228,10.3389/fpsyt.2024.1440026.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,dryad,Intermittent rate coding and cue-specific neuronal ensembles support working memory,https://datadryad.org/dataset/doi:10.5061/dryad.kkwh70sct,10.5061/dryad.kkwh70sct,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
,figshare,Psychological needs fulfillment and perinatal well-being among low-SES individuals: a mixed methods investigation,https://tandf.figshare.com/articles/dataset/Psychological_needs_fulfillment_and_perinatal_well-being_among_low-SES_individuals_a_mixed_methods_investigation/26831048,10.6084/m9.figshare.26831048.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,dataverse,"Data_Grit, Emotions, and English learning Achievement",https://doi.org/10.7910/DVN/62XEK0,10.7910/dvn/62xek0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
,dataverse,"Replication Data for: ""The Impact of Working Memory Training on Children’s Cognitive and Noncognitive Skills""",https://doi.org/10.7910/DVN/PQNQU0,10.7910/dvn/pqnqu0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
,dataverse,"Replication Data for: ""Evolving Returns to Personality""",https://doi.org/10.7910/DVN/1OFH5T,10.7910/dvn/1ofh5t,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
,dataverse,"International Adult Literacy and Skills Survey (IALSS), 2003",https://hdl.handle.net/11272.1/AB2/3EUUVZ,hdl:11272.1/ab2/3euuvz,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
,dataverse,"International Adult Literacy Survey (IALS) [International file, 1994-1996-1998], 1998",https://hdl.handle.net/11272.1/AB2/GPBABX,hdl:11272.1/ab2/gpbabx,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
,dataverse,"Adult Literacy and Life Skills Survey, 2003, 2006, 2008. [2012]",https://hdl.handle.net/11272.1/AB2/XUUEAC,hdl:11272.1/ab2/xuueac,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
,osf,Measurement invariance of the PCL-5 in a veteran sample,https://osf.io/qr825/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
,figshare,Data_Sheet_1_Does emotional valence affect cognitive performance and neurophysiological response during decision making? A preliminary study.ZIP,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Does_emotional_valence_affect_cognitive_performance_and_neurophysiological_response_during_decision_making_A_preliminary_study_ZIP/26525467,10.3389/fnins.2024.1408526.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,"Data_Sheet_1_Religion, personality, or none of them? Exploratory evidence on their correlations with economic preference parameters.docx",https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Religion_personality_or_none_of_them_Exploratory_evidence_on_their_correlations_with_economic_preference_parameters_docx/26511118,10.3389/fpsyg.2024.1361910.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,dataverse,Academic Achievement in Science of High School Students In Trichy District,https://doi.org/10.7910/DVN/NNOQQU,10.7910/dvn/nnoqqu,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
,figshare,PGAE-ICA_A simplified digital system for intellectual measurement-assessment in children and adolescents using cognitive testing and machine learning techniques,https://figshare.com/articles/dataset/PGAE-ICA_A_simplified_digital_system_for_intellectual_measurement-assessment_in_children_and_adolescents_using_cognitive_testing_and_machine_learning_techniques/26502733,10.6084/m9.figshare.26502733.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table_1_Development of a structured interview for the modified version of the Beth Israel Hospital psychosomatic questionnaire for alexithymia.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Development_of_a_structured_interview_for_the_modified_version_of_the_Beth_Israel_Hospital_psychosomatic_questionnaire_for_alexithymia_docx/26462017,10.3389/fpsyt.2024.1356643.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,dataverse,Quality of life through a cardiac rehabilitation program:,https://doi.org/10.7910/DVN/HWFKVT,10.7910/dvn/hwfkvt,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
,figshare,Table1_Associations between levels of physical activity and satisfaction with life among Norwegian adolescents: a cross-sectional study.docx,https://frontiersin.figshare.com/articles/dataset/Table1_Associations_between_levels_of_physical_activity_and_satisfaction_with_life_among_Norwegian_adolescents_a_cross-sectional_study_docx/26420671,10.3389/fspor.2024.1437747.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table2_Associations between levels of physical activity and satisfaction with life among Norwegian adolescents: a cross-sectional study.docx,https://frontiersin.figshare.com/articles/dataset/Table2_Associations_between_levels_of_physical_activity_and_satisfaction_with_life_among_Norwegian_adolescents_a_cross-sectional_study_docx/26420674,10.3389/fspor.2024.1437747.s002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,osf,Parents and the Personality of Those Undergoing Addiction Treatment: Problems in Establishing Parental- and Self-controls,https://osf.io/nk54q/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,unknown
,osf,Latent profiles of the Dark Triad: Further person-centered exploration,https://osf.io/9pnj5/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
,osf,Refreshing Multi-Feature Objects in Visual Working Memory,https://osf.io/u9368/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
,figshare,Table_1_Searching for the perfect goalkeeping personality. Myth or reality?.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Searching_for_the_perfect_goalkeeping_personality_Myth_or_reality_docx/26396317,10.3389/fpsyg.2024.1418004.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table_1_Servant leadership and employee voice behavior: the role of employee work reflection and employee proactive personality.DOCX,https://frontiersin.figshare.com/articles/dataset/Table_1_Servant_leadership_and_employee_voice_behavior_the_role_of_employee_work_reflection_and_employee_proactive_personality_DOCX/26391946,10.3389/fpsyg.2024.1421412.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Enhancing Student Well-Being,https://figshare.com/articles/dataset/Enhancing_Student_Well-Being/26324794,10.6084/m9.figshare.26324794.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,dataverse,"Cross-cultural Adaptation, Reliability and Validity Tests of Screen for Child Anxiety and Related Emotional Disorders (SCARED) Child Versions in Indonesian Adolescents",https://doi.org/10.7910/DVN/WJPDKK,10.7910/dvn/wjpdkk,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
,osf,5010.4 Pediatric Depression Content Overlap,https://osf.io/2njgh/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e965
,figshare,Data_Sheet_1_Burnout and personality factors among surgical area nurses: a cross sectional multicentre study.docx,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Burnout_and_personality_factors_among_surgical_area_nurses_a_cross_sectional_multicentre_study_docx/26344987,10.3389/fpubh.2024.1383735.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,osf,Tracking the Unconscious: Neural evidence for the retention of unaware information in visual working memory,https://osf.io/gkmsy/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,563c1cf88c5e4a3877f9e96a
,dataverse,"Replication Data for: ""Labor Market Returns to Personality: A Job Search Approach to Understanding Gender Gaps""",https://doi.org/10.7910/DVN/R9XV6U,10.7910/dvn/r9xv6u,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc0
,figshare,"Table_4_Depression literacy, mental health literacy, and their relationship with psychological status and quality of life in patients with type 2 diabetes mellitus.docx",https://frontiersin.figshare.com/articles/dataset/Table_4_Depression_literacy_mental_health_literacy_and_their_relationship_with_psychological_status_and_quality_of_life_in_patients_with_type_2_diabetes_mellitus_docx/26241860,10.3389/fpubh.2024.1421053.s004,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,"Table_5_Depression literacy, mental health literacy, and their relationship with psychological status and quality of life in patients with type 2 diabetes mellitus.docx",https://frontiersin.figshare.com/articles/dataset/Table_5_Depression_literacy_mental_health_literacy_and_their_relationship_with_psychological_status_and_quality_of_life_in_patients_with_type_2_diabetes_mellitus_docx/26241863,10.3389/fpubh.2024.1421053.s005,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,"Table_6_Depression literacy, mental health literacy, and their relationship with psychological status and quality of life in patients with type 2 diabetes mellitus.docx",https://frontiersin.figshare.com/articles/dataset/Table_6_Depression_literacy_mental_health_literacy_and_their_relationship_with_psychological_status_and_quality_of_life_in_patients_with_type_2_diabetes_mellitus_docx/26241866,10.3389/fpubh.2024.1421053.s006,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,"Table_2_Depression literacy, mental health literacy, and their relationship with psychological status and quality of life in patients with type 2 diabetes mellitus.docx",https://frontiersin.figshare.com/articles/dataset/Table_2_Depression_literacy_mental_health_literacy_and_their_relationship_with_psychological_status_and_quality_of_life_in_patients_with_type_2_diabetes_mellitus_docx/26241854,10.3389/fpubh.2024.1421053.s002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,"Table_3_Depression literacy, mental health literacy, and their relationship with psychological status and quality of life in patients with type 2 diabetes mellitus.docx",https://frontiersin.figshare.com/articles/dataset/Table_3_Depression_literacy_mental_health_literacy_and_their_relationship_with_psychological_status_and_quality_of_life_in_patients_with_type_2_diabetes_mellitus_docx/26241857,10.3389/fpubh.2024.1421053.s003,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,"Table_1_Depression literacy, mental health literacy, and their relationship with psychological status and quality of life in patients with type 2 diabetes mellitus.docx",https://frontiersin.figshare.com/articles/dataset/Table_1_Depression_literacy_mental_health_literacy_and_their_relationship_with_psychological_status_and_quality_of_life_in_patients_with_type_2_diabetes_mellitus_docx/26241851,10.3389/fpubh.2024.1421053.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table_6_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_6_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231807,10.3389/fpsyt.2024.1337320.s006,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table_4_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_4_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231801,10.3389/fpsyt.2024.1337320.s004,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table_5_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_5_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231804,10.3389/fpsyt.2024.1337320.s005,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table_3_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_3_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231798,10.3389/fpsyt.2024.1337320.s003,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table_1_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231792,10.3389/fpsyt.2024.1337320.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,Table_2_The relationship between personality and cognition in older adults with and without early-onset depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_2_The_relationship_between_personality_and_cognition_in_older_adults_with_and_without_early-onset_depression_docx/26231795,10.3389/fpsyt.2024.1337320.s002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
,figshare,"Table_1_The relationship between quality of life, sleep quality, mental health, and physical activity in an international sample of college students: a structural equation modeling approach.docx",https://frontiersin.figshare.com/articles/dataset/Table_1_The_relationship_between_quality_of_life_sleep_quality_mental_health_and_physical_activity_in_an_international_sample_of_college_students_a_structural_equation_modeling_approach_docx/26231699,10.3389/fpubh.2024.1397924.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,cc-by
